family,speaker,age,entropy,segment_length
Naima,Mother,23.533333333333335,2.788812266382775,126.31333333333333
Naima,Mother,23.733333333333334,2.7928749183336814,118.14316702819957
Naima,Mother,23.866666666666667,2.847705859566975,110.88470588235295
Naima,Mother,24.133333333333333,2.7714326662266244,115.69135802469135
Naima,Mother,24.4,2.7850271054193954,109.82298136645963
Naima,Mother,24.566666666666666,2.747653989921557,122.03754940711462
Naima,Mother,25.0,2.8009070103022187,116.01108647450111
Naima,Mother,25.333333333333332,2.835876828277836,128.45542949756887
Naima,Mother,25.533333333333335,2.8062490721774958,118.39221556886227
Naima,Mother,25.8,2.7973720485384543,126.34234234234235
Naima,Mother,26.066666666666666,2.769703804755227,120.40643274853801
Naima,Mother,26.366666666666667,2.793790481979856,112.81137724550898
Naima,Mother,26.566666666666666,2.7948637584178195,123.76969696969697
Naima,Mother,27.2,2.8328036779617234,107.44886363636364
Naima,Mother,27.533333333333335,2.825524297139588,116.95016611295681
Naima,Mother,27.8,2.8082321096946954,104.39014647137151
Naima,Mother,28.366666666666667,2.781449942741746,129.9391304347826
Naima,Mother,28.533333333333335,2.785151749369716,109.97701149425288
Naima,Mother,28.8,2.823129138651877,116.76430205949657
Naima,Mother,28.9,2.772449978163175,111.54441913439635
Naima,Mother,29.233333333333334,2.822592376710276,114.51030927835052
Naima,Mother,29.466666666666665,2.8428316208671447,108.12354312354313
Naima,Mother,29.5,2.807030749267088,117.08154506437768
Naima,Mother,29.566666666666666,2.776523269710647,126.08766716196136
Naima,Mother,29.6,2.8446107748290914,100.95511669658887
Naima,Mother,29.633333333333333,2.80561034616938,127.28666666666666
Naima,Mother,29.9,2.8266951604896664,128.90681003584228
Naima,Mother,30.366666666666667,2.777911954370703,125.14872798434442
Naima,Mother,30.833333333333332,2.8193544878600005,114.75534441805226
Naima,Mother,31.1,2.835644412440318,108.19088937093275
Naima,Mother,31.433333333333334,2.856754121814117,106.61224489795919
Naima,Mother,31.666666666666668,2.8421343103724053,107.2195945945946
Naima,Mother,31.9,2.788263524206939,105.58078602620087
Naima,Mother,32.36666666666667,2.904607445174553,101.70297029702971
Naima,Mother,32.63333333333333,2.8357876290414343,103.02457002457002
Naima,Mother,33.56666666666667,2.8017122888299575,120.95121951219512
Naima,Mother,33.766666666666666,2.82861320684632,121.19607843137256
