family,speaker,age,entropy,perplexity,gold_entropy
Ethan,Mother,15.5,3.0134373507519,21.225640085743553,2.834221915436177
Ethan,Mother,16.0,3.0797443724634994,23.337781971988615,3.3809045587364785
Ethan,Mother,16.366666666666667,3.0249577161784353,22.123369952068682,3.228615633570231
Ethan,Mother,16.866666666666667,2.9725819092012395,20.5591851299728,2.7154234300898965
Ethan,Mother,17.566666666666666,2.9900339896193393,20.9339005534095,2.9557537460037278
Ethan,Mother,18.066666666666666,3.090780608512305,23.474548042682724,3.438991958236361
Ethan,Mother,18.666666666666668,3.0179178025987414,21.595172675051828,3.066715726467094
Ethan,Mother,19.0,3.0111435517135074,21.687142400159395,3.134205238221434
Ethan,Mother,19.466666666666665,2.88164355350753,18.82798710109762,2.66332413584499
Ethan,Mother,19.866666666666667,2.9416052760031457,20.273932688362347,2.8876379068355607
Ethan,Mother,20.133333333333333,2.97804535990176,20.769839093313973,2.8740808998329053
Ethan,Mother,20.666666666666668,2.888984781964802,18.96079829578583,2.583944883592491
Ethan,Mother,21.133333333333333,2.9791319829172793,21.243134525674876,2.855219456474338
Ethan,Mother,21.6,2.9132765563758642,19.238049334600923,2.7816454397665487
Ethan,Mother,21.866666666666667,2.9732157031885174,20.65204189061399,2.7110031597922295
Ethan,Mother,22.366666666666667,2.929398214924929,19.852463732334453,2.8763908145114847
Ethan,Mother,22.766666666666666,2.945850389034153,20.51830894317982,2.97611545778146
Ethan,Mother,23.333333333333332,2.919891733560503,19.66875966765798,2.7818387272935476
Ethan,Mother,23.7,3.059137334663902,23.523218932894,2.737432498680918
Ethan,Mother,24.233333333333334,2.9660384615481887,20.311794130455386,2.8735479320610424
Ethan,Mother,24.833333333333332,2.9307915134749822,19.672438320073155,2.7658871364793436
Ethan,Mother,25.733333333333334,2.9182745820147984,19.574808249701736,2.9180651188673337
Ethan,Mother,26.266666666666666,3.0066325019935833,21.719064539713358,3.1059811732668052
Ethan,Mother,26.733333333333334,2.943718417998283,20.14252226981446,2.6846121689965647
Ethan,Mother,27.633333333333333,3.0002473126861116,21.677475066602586,3.014213752331613
Ethan,Mother,28.066666666666666,3.0162268471435683,22.0739620665365,3.166033041371396
Ethan,Mother,28.633333333333333,2.9128190290148015,19.489648048943643,2.977543753998302
Ethan,Mother,29.0,2.9904322391785914,21.27065190481492,2.9203192362995267
Ethan,Mother,29.5,2.939029228439671,20.14089260185533,2.914864376850581
Ethan,Mother,29.866666666666667,2.8666347608727922,18.379118783018683,2.609624738298118
Ethan,Mother,30.366666666666667,2.8989555490227925,19.263725133986952,2.9883345663547516
Ethan,Mother,30.8,2.916695190098313,19.626186012421186,2.878918714079927
Ethan,Mother,31.3,2.942898481331147,20.479837784531508,3.468589029372384
Ethan,Mother,31.833333333333332,3.0260126767201725,22.203102251410726,3.502430621590859
Ethan,Mother,32.333333333333336,3.058321500535716,22.89877569515653,3.876853682270104
Ethan,Mother,33.0,2.9268083221198298,19.656725549073204,3.0791321754845775
Ethan,Mother,33.233333333333334,2.9944055599353643,21.841011665070248,3.4477833639180147
Ethan,Mother,33.666666666666664,2.8927603661134884,19.31438617144968,3.0931297319125286
Ethan,Mother,34.166666666666664,3.035875740027664,22.672988502358542,3.534694063191367
Ethan,Mother,34.6,2.953317849480327,20.65188795818275,3.108897345748978
Ethan,Mother,35.03333333333333,2.9548891817347456,20.56633368144567,3.116669189768557
Ethan,Target_Child,11.133333333333333,3.4570161501566568,32.820659116075724,7.273593584696452
Ethan,Target_Child,11.7,3.619532492425707,38.19311428512766,4.13470102681054
Ethan,Target_Child,12.2,3.607174262404442,38.06683083430989,6.527036208659411
Ethan,Target_Child,12.7,3.6489171597583234,39.80253668286817,4.588183490698003
Ethan,Target_Child,13.166666666666666,3.6653167773847994,40.202490947432544,4.191160133351451
Ethan,Target_Child,13.566666666666666,3.6852258558142674,40.836105890701766,5.848431449638654
Ethan,Target_Child,14.033333333333333,3.598631735905599,37.866039094390516,4.748369529089575
Ethan,Target_Child,14.6,3.5776545569814484,36.81297860698851,4.36457938726606
Ethan,Target_Child,14.933333333333334,3.4205354217327004,32.116217353812985,4.512184557589618
Ethan,Target_Child,15.5,3.4307717688381674,32.19905350568652,4.380870290845633
Ethan,Target_Child,16.0,3.467625957436678,33.16289876404878,4.324112443298828
Ethan,Target_Child,16.366666666666667,3.474424553133244,33.57339371118764,5.264947650659138
Ethan,Target_Child,16.866666666666667,3.403242516379825,31.47599063296731,4.61562476612929
Ethan,Target_Child,17.566666666666666,3.486383734444375,33.67893845163603,4.183078983534686
Ethan,Target_Child,18.066666666666666,3.545398075186031,35.947456627752004,4.563599740955191
Ethan,Target_Child,18.666666666666668,3.310710654114232,28.399531489270945,3.904676735082412
Ethan,Target_Child,19.0,3.3881944217111752,30.895769855190437,4.701772988490436
Ethan,Target_Child,19.466666666666665,3.3360009717941286,28.842131985931825,4.23670111656189
Ethan,Target_Child,19.866666666666667,3.3646840006113052,30.240342135608767,3.6115758220354715
Ethan,Target_Child,20.133333333333333,3.3562248071678256,29.760407167791605,3.7544976472854614
Ethan,Target_Child,20.666666666666668,3.3333636716354724,29.057411599509308,4.022771225419155
Ethan,Target_Child,21.133333333333333,3.170497117503997,25.420852883089978,4.768610223647086
Ethan,Target_Child,21.6,3.2568737864494324,27.730608894143373,4.092598930001259
Ethan,Target_Child,21.866666666666667,3.24103273664202,27.036701093511905,4.642711693499269
Ethan,Target_Child,22.366666666666667,3.2523614706311905,27.0717403479909,4.101186891283308
Ethan,Target_Child,22.766666666666666,3.3450586986259596,29.768235940936332,4.284909397540008
Ethan,Target_Child,23.333333333333332,3.310398126135067,28.575397691061447,3.6251382746664036
Ethan,Target_Child,23.7,3.37568389219681,30.905005091135443,4.488647361092156
Ethan,Target_Child,24.233333333333334,3.3307289807301648,29.324170507995365,4.104175857777865
Ethan,Target_Child,24.833333333333332,3.223995374274377,26.46800806613388,3.585786335826538
Ethan,Target_Child,25.733333333333334,3.231954180128206,26.612013529272392,5.050666892431615
Ethan,Target_Child,26.266666666666666,3.3076300537008545,28.815356303105222,4.466050249364407
Ethan,Target_Child,26.733333333333334,3.3411813714450465,29.44185891366186,5.210579529143216
Ethan,Target_Child,27.633333333333333,3.460258729021314,33.65263300409343,5.8260495801207055
Ethan,Target_Child,28.066666666666666,3.3559235310868214,30.148960262168213,5.074046199259006
Ethan,Target_Child,28.633333333333333,3.332855687019931,29.56833909231873,4.73048032013474
Ethan,Target_Child,29.0,3.326651465892792,29.19720208313574,4.5014963237862835
Ethan,Target_Child,29.5,3.3661180664511288,30.43342299060815,5.50825975894928
Ethan,Target_Child,29.866666666666667,3.2112449561395953,26.33086842520111,3.1849561872020846
Ethan,Target_Child,30.366666666666667,3.2304530745090294,26.569878357013177,4.603938996261235
Ethan,Target_Child,30.8,3.29666404875498,28.198779952689875,4.1439735279196785
Ethan,Target_Child,31.3,3.293233310333406,28.426582262043464,4.672192459154611
Ethan,Target_Child,31.833333333333332,3.271260430958493,27.325514611649645,3.9515370544513324
Ethan,Target_Child,32.333333333333336,3.3521615064144132,29.85367376831071,4.266787525713443
Ethan,Target_Child,33.0,3.211345988044829,25.835187325597207,3.3339757794722242
Ethan,Target_Child,33.233333333333334,3.2381059807889603,26.758234345253356,4.22335820759044
Ethan,Target_Child,33.666666666666664,3.1932101273656492,25.74356368028428,3.7855303095812776
Ethan,Target_Child,34.166666666666664,3.3809426972895493,30.744767798967253,4.314259954146397
Ethan,Target_Child,34.6,3.2280800803762966,26.46581860436835,3.95591875217
Ethan,Target_Child,35.03333333333333,3.211021422617363,26.025878451187573,4.183623763286707
Lily,Mother,13.066666666666666,3.1503546227994863,25.307003046875188,3.170943715387274
Lily,Mother,13.566666666666666,3.192945032990325,26.758109885912365,3.2683017212325605
Lily,Mother,14.066666666666666,3.258175093236596,28.643707187554092,3.2524299748016126
Lily,Mother,14.433333333333334,3.0578612009192154,23.364936384788788,2.9727512353221943
Lily,Mother,14.933333333333334,3.0987789463713975,24.170994883927342,3.17185702511665
Lily,Mother,15.433333333333334,3.150379303190731,25.879180913970384,3.1172740232993013
Lily,Mother,15.766666666666667,3.0443645529760293,22.911592600973677,3.0556326611460416
Lily,Mother,15.866666666666667,3.155520854229422,25.934204191144186,3.15659826306997
Lily,Mother,16.766666666666666,3.1016116228091155,24.478032665890264,3.205133941161071
Lily,Mother,17.266666666666666,3.1080461637755263,24.877491267458193,3.2512254488288788
Lily,Mother,17.7,3.111932145103793,24.452215302440216,3.201275313226931
Lily,Mother,18.366666666666667,3.064550757408142,23.395729342357384,3.346310476629569
Lily,Mother,18.6,3.033715660352587,22.741664821917926,3.069571540279202
Lily,Mother,19.033333333333335,2.9989905535149073,21.78223389477777,2.8411645276140756
Lily,Mother,19.633333333333333,3.0072788556306143,22.002092839512624,2.8496062810374503
Lily,Mother,20.1,3.112192680150735,24.483443382394597,3.662861337640503
Lily,Mother,20.466666666666665,2.9659846696873142,20.915818113984717,2.9510834531550025
Lily,Mother,20.9,2.972718909608216,20.95569439643877,2.8672139143743434
Lily,Mother,21.4,2.9561000370684964,20.607474042272738,2.9046345504713647
Lily,Mother,21.833333333333332,2.9230309898773448,20.429922445096107,3.051258900804383
Lily,Mother,22.3,2.9520716925814776,20.684639997219342,2.854995537321478
Lily,Mother,22.733333333333334,2.8738796590697517,18.956185905987084,2.7304179484483395
Lily,Mother,23.233333333333334,2.910130847742614,20.025179799296005,2.828471743210578
Lily,Mother,23.866666666666667,3.0546563427363123,23.4370158418134,3.024559570742505
Lily,Mother,24.133333333333333,2.8454140061493542,18.82290202151909,2.562117340130796
Lily,Mother,24.366666666666667,2.924740096824465,20.30414558346181,2.9043332146465937
Lily,Mother,24.766666666666666,2.910686001783149,19.86702266499239,2.6396010756630113
Lily,Mother,25.033333333333335,2.9419422517608664,20.66345591814171,2.7835821630901463
Lily,Mother,25.266666666666666,2.929722790364866,20.152803127923978,2.7681782166163127
Lily,Mother,25.5,2.9740447941683144,21.04346204725128,2.644683883686156
Lily,Mother,25.766666666666666,3.011056557319652,22.2808366955424,2.9112240221784815
Lily,Mother,26.033333333333335,2.956478726181518,20.88694404489608,2.651199232749265
Lily,Mother,26.5,3.0044816162924914,21.767975024226974,2.7261096582771343
Lily,Mother,26.9,2.9528670051967865,20.511497763532574,2.708518909544666
Lily,Mother,27.166666666666668,2.9717421471222454,21.118259793783484,2.888146739376328
Lily,Mother,27.566666666666666,2.9497436918163693,20.914667990452596,2.858137981030951
Lily,Mother,28.066666666666666,2.871888108253479,19.476223934968278,2.618870982690291
Lily,Mother,28.3,2.8462573608997985,18.69778787298384,2.5780001244602633
Lily,Mother,28.533333333333335,2.9131419202114675,20.114422840295113,2.823903554297508
Lily,Mother,28.933333333333334,2.937553340057994,20.914725906371274,3.1085136751795925
Lily,Mother,29.2,2.75596617849013,18.36556060627751,3.321814694884103
Lily,Mother,29.6,2.81911495753697,18.072348962377447,2.7577906666188854
Lily,Mother,29.866666666666667,2.9365075671317253,20.258302152533474,2.6493256251142014
Lily,Mother,30.133333333333333,2.8278119163816813,18.351239590346424,2.7148277876863602
Lily,Mother,30.4,3.0024740152427407,22.45800432351218,3.437299595748792
Lily,Mother,30.6,2.949837150309868,21.030018890039713,3.291535182903878
Lily,Mother,30.766666666666666,2.784843637300679,17.29914372867689,2.6172165104964518
Lily,Mother,31.0,2.9909435599956455,21.8292112495357,3.431807559574028
Lily,Mother,31.033333333333335,2.806305171546222,17.907439918202694,2.704105808928206
Lily,Mother,31.533333333333335,2.900945195222159,19.389456164977265,3.1256946942866493
Lily,Mother,31.7,2.909695536566422,19.468080380596007,3.086270758745738
Lily,Mother,31.933333333333334,2.845021610832556,18.234913048917964,2.7089393286294836
Lily,Mother,32.2,3.0120524452410447,22.05278816677131,3.1519035186255664
Lily,Mother,32.43333333333333,2.956981407271491,21.201163600837546,3.1570104705419575
Lily,Mother,32.63333333333333,2.902943659711767,19.566974168713426,2.6658478717745084
Lily,Mother,33.13333333333333,2.899904784755172,19.640694017710025,2.910596978070209
Lily,Mother,33.3,2.952115095651613,20.984823303338736,2.994075625818947
Lily,Mother,33.6,2.851352011702443,18.426951377289043,3.1280918554495307
Lily,Mother,33.766666666666666,2.8609345931869123,19.092853147573003,2.704587966956817
Lily,Mother,34.266666666666666,2.8846176537284016,19.46707641935679,2.9250977698903884
Lily,Mother,34.833333333333336,2.8633399044904184,18.856516981299333,2.8865853137388005
Lily,Mother,34.93333333333333,2.9340412777762923,21.24007566718847,3.083776827153748
Lily,Mother,35.2,2.9753818689370544,21.677141488367276,2.951387804346379
Lily,Mother,35.833333333333336,2.9599652533104877,21.4931896800618,3.0822763131154294
Lily,Mother,36.1,3.007460428442388,22.673956399535292,2.924728071070596
Lily,Mother,36.333333333333336,3.106302535017208,25.13143096739402,3.2339644118359216
Lily,Mother,36.833333333333336,3.1180962232274747,25.214559520049995,3.096723268447666
Lily,Mother,37.0,3.0195424630425194,23.427527553590313,3.0637845290790904
Lily,Mother,37.7,3.0748441476034203,24.578021110371612,3.096614193248186
Lily,Mother,38.6,3.0787720570740875,24.3859558828204,3.1065780916920414
Lily,Mother,39.766666666666666,3.0277764040824264,23.187516422594122,3.0650430895083134
Lily,Mother,40.666666666666664,3.0538391552497224,24.093594051649873,3.3369398679116835
Lily,Mother,41.93333333333333,2.991291450539873,22.269010459601436,3.134631042283545
Lily,Mother,43.833333333333336,2.8454213930388628,18.553854864075596,2.741753030631502
Lily,Mother,44.766666666666666,2.9800052450438397,21.144494375821967,3.279128535336651
Lily,Mother,45.9,2.941199219658221,20.94866904697585,2.875593870799308
Lily,Mother,46.833333333333336,2.938451048704955,21.087590610597275,3.1247398196039975
Lily,Mother,48.06666666666667,2.840959841456962,19.14394501653604,2.774046511198005
Lily,Target_Child,13.066666666666666,3.639743494315886,39.29027143402504,5.468969974719303
Lily,Target_Child,13.566666666666666,3.638982915878296,39.968646173008075,5.315041064349088
Lily,Target_Child,14.066666666666666,3.748836562185004,43.76935850459807,5.28396200307525
Lily,Target_Child,14.433333333333334,3.614024230819976,38.43764933071655,5.368219816756105
Lily,Target_Child,14.933333333333334,3.641098304167806,39.15440424877957,5.327158854660375
Lily,Target_Child,15.433333333333334,3.617409204595229,38.363610263165825,5.30776104590472
Lily,Target_Child,15.766666666666667,3.68877104845914,40.75073142536581,5.227255919196389
Lily,Target_Child,15.866666666666667,3.71639315190354,42.00177110825999,5.614804988469535
Lily,Target_Child,16.766666666666666,3.7351555652690656,42.88922430984642,5.195547949184071
Lily,Target_Child,17.266666666666666,3.749842931735771,43.787636024749034,5.040319208705097
Lily,Target_Child,17.7,3.6127232818663875,38.23872397082042,5.313580958149101
Lily,Target_Child,18.366666666666667,3.6422137457590837,39.21810567717234,5.542523646966005
Lily,Target_Child,18.6,3.6584399658336975,40.12544108097517,4.909772297373989
Lily,Target_Child,19.033333333333335,3.5093490857344407,35.304122966722815,4.989366693985768
Lily,Target_Child,19.633333333333333,3.6116999016956344,39.298396856480615,6.112631241214714
Lily,Target_Child,20.1,3.519850421018627,35.15766118483423,6.394549765172793
Lily,Target_Child,20.466666666666665,3.45932091720622,32.928428588269476,4.386449391336927
Lily,Target_Child,20.9,3.4330353068825383,32.05842189123262,4.1520086550872595
Lily,Target_Child,21.4,3.417981186738381,31.907618756054735,4.761288104722133
Lily,Target_Child,21.833333333333332,3.4824797721267435,34.1624309809135,5.193408001365
Lily,Target_Child,22.3,3.496885142295189,34.533467324870706,4.602525931947372
Lily,Target_Child,22.733333333333334,3.3727522061739355,30.947185011496803,4.58119159006659
Lily,Target_Child,23.233333333333334,3.4561110837118965,33.08355487235512,3.685261010555994
Lily,Target_Child,23.866666666666667,3.484468251600394,34.344610344523005,3.770256857166376
Lily,Target_Child,24.133333333333333,3.360064450299965,31.12637020635843,4.428817749773182
Lily,Target_Child,24.366666666666667,3.371406922048452,31.092748811189075,4.710604438489797
Lily,Target_Child,24.766666666666666,3.4235830671609717,32.43498167314946,3.547028843392717
Lily,Target_Child,25.033333333333335,3.4870951533317567,34.69611346954109,3.780276246368885
Lily,Target_Child,25.266666666666666,3.4038085991163345,31.795882205182195,3.767814878482144
Lily,Target_Child,25.5,3.4468754952577623,33.2623614547556,3.7025031804455524
Lily,Target_Child,25.766666666666666,3.4206897687779163,32.19577249153501,3.7609031190447157
Lily,Target_Child,26.033333333333335,3.4644117361367353,33.49614082853088,3.5772408809926777
Lily,Target_Child,26.5,3.38151952030117,31.057420549968345,3.5261768734620933
Lily,Target_Child,26.9,3.3135103206772234,29.0235623204775,3.202038468436644
Lily,Target_Child,27.166666666666668,3.4847433719770766,34.79392741778098,3.4816797878394348
Lily,Target_Child,27.566666666666666,3.3887585676633396,31.701689562377904,3.4138014539827073
Lily,Target_Child,28.066666666666666,3.328188916248103,29.49534507112957,3.052161546267243
Lily,Target_Child,28.3,3.317472808597031,29.190310474892183,3.1316400111331872
Lily,Target_Child,28.533333333333335,3.2274508839946683,26.819343313427417,3.4163994001129927
Lily,Target_Child,28.933333333333334,3.292739959015195,29.414236371904167,4.368222895697875
Lily,Target_Child,29.2,3.0817895577077974,23.535857420635725,4.432941831620653
Lily,Target_Child,29.6,3.2716968136224134,28.11161790719358,3.8833119144216615
Lily,Target_Child,29.866666666666667,3.348621647532393,29.946923164165188,3.6311183705885557
Lily,Target_Child,30.133333333333333,3.345904614364797,29.999487332933345,4.048739343797181
Lily,Target_Child,30.4,3.3653621499945805,31.31844467512366,4.2763210695330836
Lily,Target_Child,30.6,3.3484941904976866,30.669298474087707,4.93161820885319
Lily,Target_Child,30.766666666666666,3.2659942514647846,27.664388450351133,3.2824423133636533
Lily,Target_Child,31.0,3.2597459906227786,28.055415217898577,3.9306180403635267
Lily,Target_Child,31.033333333333335,3.2910808192359076,28.81817946679928,3.854429850014307
Lily,Target_Child,31.533333333333335,3.2139522905843667,25.800682418956846,3.390310985158639
Lily,Target_Child,31.7,3.3577078216898757,29.846251773912176,5.536944641476184
Lily,Target_Child,31.933333333333334,3.1873971670033545,25.381079935801925,3.6965915237725113
Lily,Target_Child,32.2,3.304109459913871,29.116491615426416,4.06581148231663
Lily,Target_Child,32.43333333333333,3.302767970935017,28.80033817201046,3.590314833890824
Lily,Target_Child,32.63333333333333,3.3513294986231412,30.764782957609814,3.94248947753242
Lily,Target_Child,33.13333333333333,3.338125268006936,30.188065961480053,3.9705029035225894
Lily,Target_Child,33.3,3.3542335942240045,30.26920420492833,3.7147500343842084
Lily,Target_Child,33.6,3.3313752187264933,29.3997780005003,5.688487831805205
Lily,Target_Child,33.766666666666666,3.3378040630276464,30.345619766654803,3.9711000363365945
Lily,Target_Child,34.266666666666666,3.268990696428683,28.2111307908487,3.2069063578931667
Lily,Target_Child,34.833333333333336,3.3950073002745667,32.11206185522738,3.972082062852229
